REACTANT,REAGENT,PRODUCT,REACTION_TYPE
CCCOC(=O)Cl.Cc1cc(C(=O)NCc2ccc(C(=N)N)cc2)c(C)n1-c1ccc(F)cc1,C1CCOC1.Cl.O.O=C([O-])[O-].[K+].[K+],CCCOC(=O)N=C(N)c1ccc(CNC(=O)c2cc(C)n(-c3ccc(F)cc3)c2C)cc1,not_reduction
CCOCCn1c(N2CCCNCC2)nc2ccccc21.COc1ccccc1CN1CCC(CCOS(C)(=O)=O)(Cc2ccc(F)cc2)C1=O,,CCOCCn1c(N2CCCN(CCC3(Cc4ccc(F)cc4)CCN(Cc4ccccc4OC)C3=O)CC2)nc2ccccc21,not_reduction
CCCc1c(OCc2ccc(C(=O)c3cncc(C#N)c3)cc2)ccc(C(C)=O)c1O.O.[OH-],C1COCCO1.[Li+],CCCc1c(OCc2ccc(C(=O)c3cncc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O,not_reduction
CC(C)(C)OC(=O)N1CCCC1C(=O)O.O=C(CBr)c1ccccc1,CCN(CC)CC.CCOC(C)=O.O,CC(C)(C)OC(=O)N1CCCC1C(=O)OCC(=O)c1ccccc1,not_reduction
CC(=O)Oc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1,CO.c1c[nH]cn1,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1O,not_reduction
CCOC(=O)CP(=O)(OCC)OCC.O=Cc1ccn(C2CCCCCC2)c1,Cc1ccccc1.[H-].[Na+],CCOC(=O)C=Cc1ccn(C2CCCCCC2)c1,not_reduction
CCCCCCCCCCCCCCCCO.N#CCC(=O)O,C(=NC1CCCCC1)=NC1CCCCC1.CCCCCC.CCOC(C)=O.CN(C)c1ccncc1.ClCCl,CCCCCCCCCCCCCCCCOC(=O)CC#N,not_reduction
CCCCc1noc(C(O)C(O)c2ccccc2)c1COc1ccc(C(=O)OC)cn1,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[BH4-].[Na+].[Pb+4].c1ccccc1,CCCCc1noc(CO)c1COc1ccc(C(=O)OC)cn1,reduction
O=C1NCCC12CCC1(CC2)OCCO1.OC(c1ccc(I)cc1)C(F)(F)F,CN(C)C=O.CNCCNC.O=P([O-])([O-])[O-].[I-].[K+].[K+].[K+],O=C1N(c2ccc(C(O)C(F)(F)F)cc2)CCC12CCC1(CC2)OCCO1,not_reduction
COc1c(O[Si](C)(C)C(C)(C)C)cc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.[F-],COc1c(O)cc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,not_reduction
COc1ccc(C2=CN3C(=O)c4cc(OC)c(OC)cc4N(COCC[Si](C)(C)C)C(=O)C3C2)cc1,C1CCOC1.CCO.O.[BH4-].[BH4-].[BH4-].[BH4-].[Na+].[Na+].[Na+].[Na+],COc1ccc(C2=CN3C(=O)c4cc(OC)c(OC)cc4N=CC3C2)cc1,reduction
CC(C)(C)OC(=O)NCC(O)CP(=O)(CC1CCCCC1)Oc1ccccc1.Cl,CCOC(C)=O,NCC(O)CP(=O)(CC1CCCCC1)Oc1ccccc1,not_reduction
CN(C)C1(Cc2ccccc2)CCC(=O)CC1.NCc1ccccc1,C1CCOC1.CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+].[Na+].[OH-],CN(C)C1(Cc2ccccc2)CCC(NCc2ccccc2)CC1,reduction
Cc1ccc2ncoc2c1.O=C1CCC(=O)N1Br,CC(C)(C#N)N=NC(C)(C)C#N.ClC(Cl)Cl,BrCc1ccc2ncoc2c1,not_reduction
OC1CN(C(c2ccccc2)c2ccccc2)C1.Sc1ccc(Cl)cc1,CC(C)OC(C)C.CCCC[N+](CCCC)(CCCC)CCCC.CCN(CC)CC.CS(=O)(=O)Cl.Cc1ccccc1.O.[Br-].[Na+].[OH-],Clc1ccc(SC2CN(C(c3ccccc3)c3ccccc3)C2)cc1,not_reduction
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)OC(C)(C)C)c(COC(=O)NC2CCCCC2)c1,ClCCl.O=C(O)C(F)(F)F,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(COC(=O)NC2CCCCC2)c1,not_reduction
Nc1ccccc1.O=C=NC(=O)C(Br)CBr,c1ccccc1,O=C(NC(=O)C(Br)CBr)Nc1ccccc1,not_reduction
CCCN.Nc1nc(I)nc2c1nc(Br)n2C1OC(CO)C(O)C1O,CO.ClCCl,CCCNc1nc2c(N)nc(I)nc2n1C1OC(CO)C(O)C1O,not_reduction
CC(C)(C)OC(=O)Cn1ccc2c(O)cccc21.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1CCCO,CCCCP(CCCC)CCCC,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1CCCOc1cccc2c1ccn2CC(=O)OC(C)(C)C,not_reduction
N#Cc1cnc(Nc2ccccc2)nc1N.O=CO,O,Nc1nc(Nc2ccccc2)ncc1C=O,not_reduction
O=[N+]([O-])c1cc(OCC2CCCN2)cc(C(F)(F)F)c1.[BH3-]C#N,C=O.CC#N.CC(=O)O.[Na+],CN1CCCC1COc1cc([N+](=O)[O-])cc(C(F)(F)F)c1,reduction
Cc1cc(CO)no1.Cc1ccccc1N1C(=O)NC(=O)C12CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,,Cc1cc(CN2C(=O)N(c3ccccc3C)C3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2=O)no1,not_reduction
CC1OC(OCCCCCCCCCCO)C(OCc2ccccc2)C(OCc2ccccc2)C1OCc1ccccc1,CCO.ClCCl.O=S(=O)(O)O.O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].c1cc[nH+]cc1.c1cc[nH+]cc1,CC1OC(OCCCCCCCCCC=O)C(OCc2ccccc2)C(OCc2ccccc2)C1OCc1ccccc1,not_reduction
Brc1ccc2cc[nH]c2c1.CON(C)C(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,C1CCOC1.[KH].[Li]C(C)(C)C,NS(=O)(=O)c1cc(C(=O)c2ccc3cc[nH]c3c2)ccc1Cl,not_reduction
COC(=O)Nc1nc2c(OC)ccc(-c3ccnc(C)c3)c2s1,Cl.O.OCCO.[K+].[OH-],COc1ccc(-c2ccnc(C)c2)c2sc(N)nc12,not_reduction
CC(=O)c1c[nH]c2ccccc12.O=S(=O)(Cl)c1ccccc1,CS(C)=O.O.[Cl-].[K+].[NH4+].[OH-],CC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,not_reduction
ClCc1ccccc1.O=C1C(Cc2ccncc2)c2cccnc2N1c1ccc(Cl)cc1,CO.[Na+].[OH-],O=C1N(c2ccc(Cl)cc2)c2ncccc2C1(Cc1ccccc1)Cc1ccncc1,not_reduction
COc1cc(N)cc(OC)c1OC.COc1cc2c(Cl)c(C#N)cnc2cc1F,CCOCCO.Cl.O=C([O-])O.[Na+].c1ccncc1,COc1cc2c(Nc3cc(OC)c(OC)c(OC)c3)c(C#N)cnc2cc1F,not_reduction
BrCc1ncc[nH]1.CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=S)NC1c1ccc(C#N)cc1,Br.CC(C)=O.CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[O-].[I-].[K+].[K+],CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(SCc2ncc[nH]2)=NC1c1ccc(C#N)cc1,not_reduction
C#C[Si](C)(C)C.COC(=O)c1ccc(C(=O)c2ccc(Br)cc2)cc1,C1CCOC1.CC(C)NC(C)C.O.[Cu]I,COC(=O)c1ccc(C(=O)c2ccc(C#C[Si](C)(C)C)cc2)cc1,not_reduction
CN=C(c1ccc(Cl)cc1)c1c(C)cc(CC(=O)OC)n1C.O=C([O-])O,CC(=O)[O-].CO.COS(=O)(=O)OC.O.[Na+].[Na+].[O-][Cl+3]([O-])([O-])O,COC(=O)Cc1cc(C)c(C(=O)c2ccc(Cl)cc2)n1C,not_reduction
Nc1cc(Cl)c(Oc2nc3ccc(Cl)cc3s2)c(Cl)c1.O=S(=O)(Cl)c1ccc(Cl)cc1Cl,Cl.O.c1ccncc1,O=S(=O)(Nc1cc(Cl)c(Oc2nc3ccc(Cl)cc3s2)c(Cl)c1)c1ccc(Cl)cc1Cl,not_reduction
Nc1c([N+](=O)[O-])cc(Br)c2c1CNCC2.O=CCCc1ccccc1,CO.Cl.O.[BH3-]C#N.[Na],Nc1c([N+](=O)[O-])cc(Br)c2c1CN(CCCc1ccccc1)CC2,reduction
CC(C)(C)[Si](C)(C)OC1CCC(=CC#N)CC1.CC1(C)OB(c2cn[nH]c2)OC1(C)C,C1CCC2=NCCCN2CC1.CC#N,CC1(C)OB(c2cnn(C3(CC#N)CCC(O[Si](C)(C)C(C)(C)C)CC3)c2)OC1(C)C,not_reduction
CSc1nccc(-c2c(-c3ccnc(F)c3)nn3ccccc23)n1.O=C(OO)c1cccc(Cl)c1,ClCCl,CS(=O)c1nccc(-c2c(-c3ccnc(F)c3)nn3ccccc23)n1,not_reduction
CC(C)(C)OC(=O)NCCNCCCc1c[nH]c2ccc(-n3cnnc3)cc12.O=Cc1ccccc1,CC(=O)O.CO.[BH3-]C#N.[Na+],CC(C)(C)OC(=O)NCCN(CCCc1c[nH]c2ccc(-n3cnnc3)cc12)Cc1ccccc1,reduction
COC(=O)C(C)(N)Cc1cccc(I)c1.N#CO[Na],CC(=O)O.O,COC(=O)C(C)(Cc1cccc(I)c1)NC(N)=O,not_reduction
O=C(Cl)OCc1ccccc1.OC1CCNCC1,CCN(CC)CC.ClCCl,O=C(OCc1ccccc1)N1CCC(O)CC1,not_reduction
COc1cc([N+](=O)[O-])ccc1CC(=O)O.C[Si](C)(C)C=[N+]=[N-],CO.ClCCl,COC(=O)Cc1ccc([N+](=O)[O-])cc1OC,not_reduction
CN(C)Cc1nc2ncccc2[nH]1.OCc1cc2ncccc2[nH]1,Cl,CN(C)Cc1cc2ncccc2[nH]1,not_reduction
CC(C)(C)OC(=O)N1CCNCC1.CCCC(=O)Cl,,CCCC(=O)N1CCN(C(=O)OC(C)(C)C)CC1,not_reduction
Cc1ccc(C)c(C)c1C.O=C(Cl)CCCl,,Cc1cc(C(=O)CCCl)c(C)c(C)c1C,not_reduction
COc1ccc(NC(C)C)cn1.O=C(Br)CBr,CCN(C(C)C)C(C)C.ClCCl.O,COc1ccc(N(C(=O)CBr)C(C)C)cn1,not_reduction
NCCCn1c2ccccc2c2nc3ccccc3nc21.O=C1CCCC(=O)O1,,O=C1CCCC(=O)N1CCCn1c2ccccc2c2nc3ccccc3nc21,not_reduction
CC(=O)O.COC(=O)C1CCC(NCC2CCCN2C(=O)Cc2ccc(NC(=O)Nc3ccccc3C)c(OC)c2)CC1,C=O.CO.[BH3-]C#N.[Na+],COC(=O)C1CCC(N(C)CC2CCCN2C(=O)Cc2ccc(NC(=O)Nc3ccccc3C)c(OC)c2)CC1,reduction
C=CCI.O=Cc1cc(Cl)cc(Cl)c1O,CN(C)C=O,C=CCOc1c(Cl)cc(Cl)cc1C=O,not_reduction
CON(C)C(=O)c1ccc(CCc2ccc3ccccc3n2)cc1.O=C(Cc1ccncc1)c1ccc(OCc2ccc3ccccc3n2)cc1,,O=C(Cc1ccncc1)c1ccc(CCc2ccc3ccccc3n2)cc1,not_reduction
CN(C)C1CCNC1.Cc1c(-c2ccccc2)c(F)c2oc(-c3ccccc3[N+](=O)[O-])nc2c1C#N,CCN(CC)CC.CS(C)=O,Cc1c(-c2ccccc2)c(N2CCC(N(C)C)C2)c2oc(-c3ccccc3[N+](=O)[O-])nc2c1C#N,not_reduction
CC(C)C=O.COC(=O)CC#N,CC(=O)O.CC(=O)[O-].[NH4+].c1ccccc1,COC(=O)C(C#N)=CC(C)C,not_reduction
CC(C)(C)OC(=O)N1CCCC(C(=O)c2cccc(F)c2OCC2CC2)C1.COCCCCCl,C1CCOC1.[Mg],COCCCCC(O)(c1cccc(F)c1OCC1CC1)C1CCCN(C(=O)OC(C)(C)C)C1,not_reduction
CCOC(=O)c1csc(C2CCN(C(=O)Cn3nc(C(F)(F)F)cc3C)CC2)n1,CO.Cl.[Na+].[OH-],Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C(=O)O)cs2)CC1,not_reduction
CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.CC(Cl)OC(=O)Oc1ccccc1,CN(C)C=O.[I-].[K+].[K+],CC(=O)Nc1c(I)c(C(=O)OC(C)OC(=O)Oc2ccccc2)c(I)c(N(C)C(C)=O)c1I,not_reduction
CC(N)CCc1ccccc1.OCC1CO1,CC(C)O,CC(CCc1ccccc1)NCC(O)CO,not_reduction
COc1cccc2[nH]cc(C=C3C(=O)OC(C)(C)OC3=O)c12.[Mg+]C1CCCCC1,C1CCOC1.Cl.[Br-].[Cl-].[NH4+],COc1cccc2[nH]cc(C(C3CCCCC3)C3C(=O)OC(C)(C)OC3=O)c12,not_reduction
O=[N+]([O-])c1ccnc(Cl)c1.Oc1cccc2ccccc12,[H-].[Na+],Clc1cc(Oc2cccc3ccccc23)ccn1,not_reduction
COC(=O)CCCCc1nc(-c2ccccc2OC)c(C)o1,BrB(Br)Br.ClCCl,COC(=O)CCCCc1nc(-c2ccccc2O)c(C)o1,not_reduction
Cl.Nc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc2c1cnn2-c1ccccc1,CC#N.O=C([O-])O.O=N[O-].[Na+].[Na+],Clc1ccc(-c2c(-c3ccc(Cl)cc3Cl)nc3c(cnn3-c3ccccc3)c2Cl)cc1,not_reduction
CCN(C(C)C)C(C)C.O=C(O)c1cc2cccc(Br)c2s1,CC(=O)O.CN(C)C=O.[N-]=[N+]=NP(=O)(Oc1ccccc1)Oc1ccccc1,Nc1cc2cccc(Br)c2s1,not_reduction
CNC(C)C.O=C(O)c1cc(Cl)nc(Cl)c1,O,CC(C)N(C)c1cc(C(=O)O)cc(Cl)n1,not_reduction
OCc1cnc(Cl)c(Cl)c1,CCCCCC.ClCCl.O=[Mn]=O,O=Cc1cnc(Cl)c(Cl)c1,not_reduction
C1CNCCN1.Cc1cc(C)nc(Cl)c1,COCCOCCOC.O.[Cl-].[Na+],Cc1cc(C)nc(N2CCNCC2)c1,not_reduction
CCN(CC)CCOc1ccc(N)cc1Cl.O=C(O)C#Cc1ccc(C(F)(F)F)cc1Cl,CO.ClCCl.N.[Cl-],CCN(CC)CCOc1ccc(NC(=O)C#Cc2ccc(C(F)(F)F)cc2Cl)cc1Cl,not_reduction
N#CCc1ccc(Cl)cc1.O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,C1CCOC1.CC[N+](CC)(CC)Cc1ccccc1.Cl.[Cl-].[Na+].[OH-],N#CC(c1ccc(Cl)cc1)c1c(Cl)cc([N+](=O)[O-])cc1Cl,not_reduction
BrCc1ccc(-c2ccno2)cc1.CC1(C)CCNC(=O)C(NS(=O)(=O)c2ccc(Cl)cc2)C1,,CC1(C)CCNC(=O)C(N(Cc2ccc(-c3ccno3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,not_reduction
COC(=O)CCc1oc(Cl)nc1-c1ccccc1.Oc1ccc(S)cc1,CN(C)C=O.O.O=C([O-])[O-].[K+].[K+],COC(=O)CCc1oc(Sc2ccc(O)cc2)nc1-c1ccccc1,not_reduction
CCC(=O)Cl.O=C(NC1CNC1)c1c[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12,,CCC(=O)N1CC(NC(=O)c2c[nH]c3c(-c4c(OCC5CC5)ccc5c4OCO5)ncnc23)C1,not_reduction
COC(=O)c1cccc([N+](=O)[O-])c1C,CC(=O)O,COC(=O)c1cccc(N)c1C,not_reduction
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)O)ccc3C)cc12.NC1(c2ncc(F)cn2)CC1,CCN(CC)CC.CN(C)C=O,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncc(F)cn5)CC4)ccc3C)cc12,not_reduction
CCN1CCOCC1.COc1ccc(S(=O)(=O)N(CC(=O)O)c2c(Cc3c(F)cccc3F)cccc2OC)cc1OC,C1CCOC1.CCN.CCOC(=O)Cl.CCOC(C)=O,CCNC(=O)CN(c1c(Cc2c(F)cccc2F)cccc1OC)S(=O)(=O)c1ccc(OC)c(OC)c1,not_reduction
C=C1CCCN(S(C)(=O)=O)c2nc3oc(-c4ccc(F)cc4)c(C(=O)NC)c3cc21.CNC(=O)c1c(-c2ccc(F)cc2)oc2nc3c(cc12)C(C)=CCCN3S(C)(=O)=O,B.C1CCOC1.C1CCOC1.CCOC(C)=O.OO.[Na+].[OH-],CNC(=O)c1c(-c2ccc(F)cc2)oc2nc3c(cc12)C(C)(O)CCCN3S(C)(=O)=O,not_reduction
COc1ccc(C(N)=O)cc1C(=O)O.Nc1ccc(Cl)cc1Cl,,COc1ccc(C(N)=O)cc1C(=O)Nc1ccc(Cl)cc1Cl,not_reduction
CC(C)(C)OC(=O)N1CCC(O)(c2cc(C(=O)O)c3ccccc3c2)CC1.C[Si](C)(C)C=[N+]=[N-],CC(=O)O.CO,COC(=O)c1cc(C2(O)CCN(C(=O)OC(C)(C)C)CC2)cc2ccccc12,not_reduction
Br[Mg]c1ccccc1.CC(=O)CCO[Si](C)(C)C(C)(C)C,C1CCOC1,CC(O)(CCO[Si](C)(C)C(C)(C)C)c1ccccc1,not_reduction
COc1ccc(NS(=O)(=O)c2cccc(OC(F)F)c2)cc1N1CCN(C(=O)OC(C)(C)C)CC1.FCCCBr,[H-].[Na+],COc1ccc(N(CCCF)S(=O)(=O)c2cccc(OC(F)F)c2)cc1N1CCN(C(=O)OC(C)(C)C)CC1,not_reduction
NCc1ccc(F)cc1.O=[N+]([O-])c1cnccc1Cl,O.O=C([O-])[O-].[Na+].[Na+],O=[N+]([O-])c1cnccc1NCc1ccc(F)cc1,not_reduction
Brc1ccccn1.C[Sn](C)(C)Cl,CCCCCC.[Cl-].[Li]CCCC.[NH4+].c1ccccc1,C[Sn](C)(C)c1ccccn1,not_reduction
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCO.O,CS(=O)(=O)O,not_reduction
O=C(NCc1ccccc1)N1CCCC1C(=O)N1CCCC1C(O)CCO,CC(C)(C)[Si](C)(C)Cl.CCN(CC)CC.CN(C)c1ccncc1.ClC(Cl)Cl.ClCCl,O=C(CCO)C1CCCN1C(=O)C1CCCN1C(=O)NCc1ccccc1,not_reduction
COc1ccc2oc(C(=O)O)cc2c1,BrB(Br)Br.ClCCl.[Cl-].[NH4+],O=C(O)c1cc2cc(O)ccc2o1,not_reduction
CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(SCc4c(C)ncn4CCC)cc2)CCN3CC(C)C)cc1.O=C(OO)c1cccc(Cl)c1,CSC.ClCCl.O,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(S(=O)Cc4c(C)ncn4CCC)cc2)CCN3CC(C)C)cc1,not_reduction
C=C(C)CBr.CC(=O)Nc1cc([N+](=O)[O-])ccc1Br,CN(C)C=O.[H-].[Na+],C=C(C)CN(C(C)=O)c1cc([N+](=O)[O-])ccc1Br,not_reduction
O=CN1CC=C(c2ccc(N3CC(CN(C(=O)OCC(Cl)(Cl)Cl)c4ccon4)OC3=O)cc2F)CC1,CC(=O)O.[Zn],O=CN1CC=C(c2ccc(N3CC(CNc4ccon4)OC3=O)cc2F)CC1,not_reduction
CCOC(=O)C=C(C)Oc1ccc(OC)cc1.O=C1CCC(=O)N1Br,ClC(Cl)(Cl)Cl.O=C(OOC(=O)c1ccccc1)c1ccccc1,CCOC(=O)C=C(CBr)Oc1ccc(OC)cc1,not_reduction
CCOC(C#CC(O)COCc1ccccc1)OCC,CCO.O.O=N[O-].O=[Pt].[Na+],CCOC(CCC(O)COCc1ccccc1)OCC,not_reduction
CC(N)C(C)(C)C.O=C(O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12,C1CCOC1.CCN(CC)CC.CN(C)C(On1nnc2ccccc21)=[N+](C)C.Cl.Cl.ClCCl.F[P-](F)(F)(F)(F)F,CC(NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12)C(C)(C)C,not_reduction
CCOc1cc2cccnc2c(N)n1.O=C1CCC(=O)N1Cl,ClCCl,CCOc1nc(N)c2ncccc2c1Cl,not_reduction
OO.Oc1cccc2cccnc12,ClCCl,[O-][n+]1cccc2cccc(O)c21,not_reduction
CS(=O)(=O)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,CO,CS(=O)(=O)c1cc(N)cc(C(F)(F)F)c1,not_reduction
CC(=O)OC(C)=O.CCCCC(CN)(Cn1cncn1)c1ccccc1,c1ccncc1,CCCCC(CNC(C)=O)(Cn1cncn1)c1ccccc1,not_reduction
NCc1ccccc1.O=C1Nc2ccc(S(=O)(=O)Cl)cc2C1(Cl)Cl,Cl.ClCCl,O=C1Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2C1(Cl)Cl,not_reduction
COc1ccccc1B(O)O.O=C(c1cccc(CNCCNc2ccccc2Br)c1)N1CCCCC1,CCO.Cc1ccccc1.O=C([O-])[O-].[Na+].[Na+].c1ccc(P(c2ccccc2)(c2ccccc2)[Pd](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,COc1ccccc1-c1ccccc1NCCNCc1cccc(C(=O)N2CCCCC2)c1,not_reduction
CC(O[Si](C)(C)C(C)(C)C)c1ncc(Cn2ncc(N)n2)o1.Cc1cccc(-c2oc(C)nc2C(=O)O)c1,CN(C)c1ccncc1.ClCCCl.ClCCl.N#N.O.On1nnc2ccccc21,Cc1cccc(-c2oc(C)nc2C(=O)Nc2cnn(Cc3cnc(C(C)O[Si](C)(C)C(C)(C)C)o3)n2)c1,not_reduction
CCOC(=O)Cc1c(-c2ccc(C)cc2)nc2[nH]c3ccccc3n12.CN,CO,CNC(=O)Cc1c(-c2ccc(C)cc2)nc2[nH]c3ccccc3n12,not_reduction
CCOC(=O)C1CCN(C(=O)c2ccc(OC)cc2)C1.CCOC(=O)Cl,C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+],CCOC(=O)C1(C(=O)OCC)CCN(C(=O)c2ccc(OC)cc2)C1,not_reduction
COc1cc2ncc(C#N)c(Cl)c2cc1OC.Nc1ccc(Oc2ccccc2)cc1,CCOCCO.Cl.c1ccncc1,COc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,not_reduction
CCc1c(NCC(NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)OC(C)(C)C)ncnc1N1CCC(c2ccc3c(n2)NCCC3)CC1,Cc1ccccc1.ClCCl.O=C(O)C(F)(F)F,CCc1c(NCC(NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)O)ncnc1N1CCC(c2ccc3c(n2)NCCC3)CC1,not_reduction
C1CCNC1.O=[N+]([O-])c1ccc(F)cc1,CC(C)O.CCN(CC)CC,O=[N+]([O-])c1ccc(N2CCCC2)cc1,not_reduction
Nc1cc(C2CCC3(CC2)OCCO3)nc2ccnn12,C1COCCO1.CCO.Cl.ClCCl.O,Nc1cc(C2CCC(=O)CC2)nc2ccnn12,not_reduction
O=c1[nH]n(Cc2ccc(F)cc2)c2ccc([N+](=O)[O-])cc12,CO,Nc1ccc2c(c1)c(=O)[nH]n2Cc1ccc(F)cc1,not_reduction
C#CCBr.CC(C)(C)OC(=O)N1CCNCC1,O=C([O-])[O-].[K+].[K+],C#CCN1CCN(C(=O)OC(C)(C)C)CC1,not_reduction
COc1ccc(-c2nc(N)c(C(=O)O)nc2-c2ccc(=O)n(C(C)C)c2)cc1,Clc1ccccc1Cl,COc1ccc(-c2nc(N)cnc2-c2ccc(=O)n(C(C)C)c2)cc1,not_reduction
CN(C)C(=O)c1n[nH]c2ccccc12,C1CCOC1.O.O.O.O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[Na+],CN(C)Cc1n[nH]c2ccccc12,not_reduction
Brc1ccncc1.C#CC(O)c1ccccc1,CCNCC.Cl.[Cu]I,OC(C#Cc1ccncc1)c1ccccc1,not_reduction
CC(C)(CCCI)[N+](=O)[O-].CP(C)C,C1CCOC1.CCC(C)=O,CC(C)(CCC[P+](C)(C)C)[N+](=O)[O-].[I-],not_reduction
CN1CN(c2ccccc2)C2(CCNCC2)C1=O.Cc1nsc(-c2ccc(Cl)nn2)n1,Cl.Cl.O=C([O-])[O-].[K+].[K+],Cc1nsc(-c2ccc(N3CCC4(CC3)C(=O)N(C)CN4c3ccccc3)nn2)n1,not_reduction
CC1(C)C(=O)N(CCCCCl)CS1(=O)=O.c1ccc2c(C3CCNCC3)csc2c1,CC#N.O.O=C([O-])[O-].[K+].[K+],CC1(C)C(=O)N(CCCCN2CCC(c3csc4ccccc34)CC2)CS1(=O)=O,not_reduction
C[Si]1(C)O[Si](C)(C)O[Si](C)(CCCO)O[Si](C)(C)O1.O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[Cl-].[F-].c1ccncc1,C[Si]1(C)O[Si](C)(C)O[Si](C)(CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)O1,not_reduction
COC(=O)CCCBr.O=C1Nc2ccc(I)cc2C1=O,C1CCC2=NCCCN2CC1.C1CCOC1,COC(=O)CCCN1C(=O)C(=O)c2cc(I)ccc21,not_reduction
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(C)(C)O)cc4)c3)ccc2n1.O=S(=O)(Nc1cc(Br)cnc1Cl)N1CCOCC1,CC(=O)Nc1cn2nc(B3OC(C)(C)C(C)(C)O3)ccc2n1,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)N4CCOCC4)c3)ccc2n1,not_reduction
O=C(c1ccc(O)cc1)c1ccc(Br)cc1F.O=C1CCCCCC1,C1CCOC1.O.O=C([O-])[O-].[K+].[K+],Oc1ccc(C(=C2CCCCCC2)c2ccc(Br)cc2F)cc1,not_reduction
CC(C)C(=O)O.Clc1nc(N2CCOCC2)c2nc(CC3CCNCC3)ccc2n1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,CC(C)C(=O)N1CCC(Cc2ccc3nc(Cl)nc(N4CCOCC4)c3n2)CC1,not_reduction
CCCCc1oc2ccccc2c1C(=O)Cl.Nc1ccc(-c2ccc(O)cc2)cc1,Br.C1CCOC1.CCN(CC)CC,CCCCc1oc2ccccc2c1C(=O)Nc1ccc(-c2ccc(O)cc2)cc1,not_reduction
CCCCOC(=O)Cl.O=C(O)CNCP(=O)(O)O,O.[Na+].[Na].[Na].[OH-],CCCCOC(=O)N(CC(=O)O)CP(=O)(O)O,not_reduction
